# Mean_MJD=56660.209
# RMID=118 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.714
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0272
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -7.9471e+00  0.0000e+00    16777216    88080384
  3567.796 -7.9462e+00  5.3870e+00           0    71303168
  5741.164  9.9734e+00  4.3823e-01           0    71434240
  5742.486  9.5203e+00  4.2943e-01           0    71499776
  5743.809  9.1885e+00  4.1709e-01           0    71499776
  5745.132  9.2251e+00  4.3747e-01           0    71499776
  5746.455  9.2871e+00  4.3199e-01           0    71499776
  5747.778  9.0537e+00  4.2809e-01           0    71499776
  5749.102  9.7075e+00  4.4467e-01           0    71499776
  5750.425  8.7104e+00  4.1611e-01           0    71499776
  5751.750  9.1049e+00  4.2985e-01           0    71434240
  5753.074  1.0111e+01  4.5078e-01           0    71434240
  5754.399  1.0077e+01  4.3473e-01           0    71434240
  5755.724  9.4349e+00  4.3880e-01           0    71434240
  5757.050  9.2732e+00  4.4268e-01           0    71434240
  5758.375  9.2874e+00  4.3357e-01           0    71434240
  5759.701  9.6796e+00  4.3884e-01           0    71434240
  5761.028  9.5130e+00  4.4177e-01           0    71434240
  5762.355  9.0716e+00  4.3654e-01           0    71434240
  5763.682  9.6654e+00  4.5251e-01           0    71434240
  5765.009  9.7495e+00  4.4970e-01           0    71434240
  5766.336  9.9405e+00  4.4863e-01           0    71434240
  5767.664  9.6617e+00  4.6131e-01           0    71434240
  5768.993  9.2262e+00  4.5045e-01           0    71434240
  5770.321  9.1862e+00  4.8372e-01           0    71434240
  5771.650  9.3922e+00  4.9747e-01           0    71434240
  5772.979  9.1009e+00  4.7537e-01           0    71434240
  5774.308  9.6029e+00  4.6774e-01           0    71434240
  5775.638  9.2659e+00  4.3845e-01           0    71434240
  5776.968  8.6281e+00  4.3076e-01           0    71434240
  5778.299  8.7944e+00  4.3058e-01           0    71434240
  5779.629  9.7267e+00  4.4755e-01           0    71434240
  5780.960  1.0446e+01  4.9249e-01           0    71434240
  5782.291  8.9724e+00  4.3147e-01           0    71434240
  5783.623  8.8810e+00  4.3401e-01           0    71434240
  5784.955  9.3955e+00  4.3779e-01           0    71434240
  5786.287  9.4255e+00  4.3768e-01           0    71434240
  5787.620  9.6166e+00  4.4676e-01           0    71434240
  5788.952  8.6343e+00  4.3746e-01           0    71434240
  5790.285  9.3707e+00  4.6926e-01           0    71434240
  5791.619  9.3282e+00  4.8696e-01           0    71434240
  5792.953  8.7965e+00  4.6440e-01           0    71434240
  5794.287  9.0513e+00  4.6648e-01           0    71434240
  5795.621  9.7769e+00  4.6328e-01           0    71434240
  5796.956  9.4721e+00  4.5842e-01           0    71434240
  5798.291  8.6046e+00  4.3344e-01           0    71499776
  5799.626  9.1183e+00  4.3414e-01           0    71499776
  5800.961  9.3096e+00  4.4691e-01           0    71499776
  5802.297  8.8356e+00  4.4532e-01           0   205717504
  5803.633  9.6944e+00  4.6353e-01           0   201523200
  5804.970  9.9407e+00  4.5896e-01           0   201523200
  5806.307  8.9463e+00  4.5462e-01           0   201523200
  5807.644  8.7482e+00  4.3688e-01           0   201523200
  5808.981  9.1116e+00  4.3611e-01           0   202309632
  5810.319  9.1220e+00  4.4416e-01           0   202309632
  5811.657  8.9984e+00  4.5450e-01           0   202309632
  5812.995  9.6329e+00  4.4268e-01           0   202309632
  5814.334  9.5374e+00  4.4612e-01           0   201523200
  5815.673  9.4155e+00  4.3906e-01           0   201523200
  5817.012  9.4832e+00  4.5130e-01           0   201457664
  5818.352  9.4581e+00  4.5663e-01           0   201457664
  5819.692  9.3731e+00  4.6004e-01           0   201457664
  5821.032  9.8525e+00  4.5770e-01           0   201457664
  5822.372  9.3571e+00  4.5165e-01           0   201457664
  5823.713  9.0212e+00  4.4378e-01           0    67239936
  5825.054  9.1621e+00  4.4667e-01           0    67108864
  5826.396  9.4729e+00  4.6221e-01           0           0
  5827.737  9.3230e+00  4.4194e-01           0           0
  5829.079  7.8414e+00  4.3242e-01           0    33554432
  5830.422  8.9458e+00  4.5536e-01           0    33619968
  5831.764  9.7521e+00  4.6916e-01           0       65536
  5833.107  9.3389e+00  4.5505e-01           0    33619968
  5834.451  9.0303e+00  4.4416e-01           0    33619968
  5835.794  9.4437e+00  4.4667e-01           0       65536
  5837.138  8.2974e+00  4.3403e-01           0       65536
  5838.482  9.4833e+00  4.4714e-01           0       65536
  5839.827  9.6098e+00  4.4977e-01           0       65536
  5841.172  9.5511e+00  4.6614e-01           0       65536
  5842.517  1.0419e+01  4.6463e-01           0       65536
  5843.862  1.0331e+01  4.6628e-01           0       65536
  5845.208  8.5245e+00  5.1665e-01           0       65536
  5846.554  9.7666e+00  4.6049e-01           0       65536
  5847.901  1.0254e+01  4.5732e-01           0       65536
  5849.247  9.6423e+00  4.5569e-01           0       65536
  5850.594  9.4400e+00  4.6892e-01           0       65536
  5851.942  9.6985e+00  4.5797e-01           0       65536
  5853.289  9.1359e+00  4.6335e-01           0       65536
  5854.637  9.3723e+00  4.5894e-01           0    33619968
  5855.985  9.3185e+00  4.7795e-01           0    33619968
  5857.334  9.0836e+00  4.6007e-01           0       65536
  5858.683  9.1144e+00  4.5619e-01           0      851968
  5860.032  9.2897e+00  4.5837e-01           0      851968
  5861.381  9.5427e+00  4.6291e-01           0      851968
  5862.731  9.2232e+00  4.5744e-01           0      851968
  5864.081  9.4269e+00  4.7480e-01           0      851968
  5865.432  9.5498e+00  4.8212e-01           0           0
  5866.782  9.4707e+00  5.0275e-01           0           0
  5868.133  1.0028e+01  5.4392e-01           0           0
  5869.485  1.0139e+01  5.5015e-01           0           0
  5870.836  1.0582e+01  5.1907e-01           0           0
  5872.188  9.4874e+00  4.8793e-01           0           0
  5873.541  9.3129e+00  4.7660e-01           0           0
  5874.893  1.0091e+01  4.8121e-01           0           0
  5876.246  8.8778e+00  4.8113e-01           0           0
  5877.599  9.3740e+00  4.7172e-01           0    33554432
  5878.953  9.3883e+00  4.6292e-01           0    33554432
  5880.307  9.2563e+00  4.5021e-01           0           0
  5881.661  9.0547e+00  4.3766e-01           0           0
  5883.015  9.1562e+00  4.3738e-01           0           0
  5884.370  9.6846e+00  4.7772e-01           0    33554432
  5885.725  8.5527e+00  4.6061e-01           0    33554432
  5887.081  9.5207e+00  4.7065e-01           0           0
  5888.436  9.8835e+00  5.3485e-01           0    41943040
  5889.792  7.6922e+00  6.8524e-01           0    41943040
  5891.149  6.5257e+00  9.7776e-01           0     8388608
  5892.505  1.0292e+01  9.5420e-01           0     8388608
  5893.862  1.0427e+01  8.2424e-01           0    41943040
  5895.219  9.9139e+00  6.6557e-01           0    41943040
  5896.577  7.8271e+00  6.9087e-01           0     8388608
  5897.935  8.1889e+00  8.1791e-01           0     8388608
  5899.293  1.0228e+01  6.8679e-01           0     8388608
  5900.652  8.5347e+00  5.2357e-01           0     8388608
  5902.010  9.0678e+00  4.6543e-01           0           0
  5903.370  8.8928e+00  4.5454e-01           0           0
  5904.729  9.1663e+00  4.5785e-01           0           0
  5906.089  9.5026e+00  4.7066e-01           0           0
  5907.449  9.4773e+00  4.8122e-01           0           0
  5908.809  9.5736e+00  4.7358e-01           0           0
  5910.170  9.0510e+00  4.6043e-01           0           0
  5911.531  8.6348e+00  4.5015e-01           0           0
  5912.892  8.9128e+00  4.5679e-01           0           0
  5914.254  9.1817e+00  4.5561e-01           0           0
  5915.616  9.2384e+00  4.8443e-01           0           0
  5916.978  9.5125e+00  5.1256e-01           0           0
  5918.341  8.9312e+00  5.0192e-01           0           0
  5919.704  8.4830e+00  4.7826e-01           0           0
  5921.067  9.0553e+00  4.6258e-01           0           0
  5922.431  9.2638e+00  4.6303e-01           0           0
  5923.794  8.6050e+00  4.5672e-01           0           0
  5925.159  8.5000e+00  4.7396e-01           0           0
  5926.523  9.0165e+00  4.9144e-01           0           0
  5927.888  8.3520e+00  4.8507e-01           0           0
  5929.253  8.8654e+00  4.7512e-01           0           0
  5930.618  9.5227e+00  4.6415e-01           0           0
  5931.984  9.4774e+00  4.8444e-01           0           0
  5933.350  9.6517e+00  5.2067e-01           0           0
  5934.716  8.8995e+00  5.1402e-01           0           0
  5936.083  8.9075e+00  5.0499e-01           0           0
  5937.450  9.0318e+00  4.7582e-01           0           0
  5938.817  9.0198e+00  4.5996e-01           0       65536
  5940.185  8.8532e+00  4.6075e-01           0       65536
  5941.553  8.7703e+00  4.6255e-01           0       65536
  5942.921  9.8700e+00  4.7748e-01           0       65536
  5944.290  9.6045e+00  4.7331e-01           0      851968
  5945.659  8.8378e+00  4.7667e-01           0      851968
  5947.028  8.9752e+00  4.9815e-01           0      851968
  5948.397  9.3711e+00  4.9976e-01           0      851968
  5949.767  8.6364e+00  4.8334e-01           0       65536
  5951.137  9.1329e+00  4.7879e-01           0       65536
  5952.508  9.1621e+00  4.7588e-01           0       65536
  5953.879  9.0547e+00  4.9827e-01           0       65536
  5955.250  9.1741e+00  5.2398e-01           0           0
  5956.621  9.2406e+00  5.1187e-01           0           0
  5957.993  9.0743e+00  4.7247e-01           0           0
  5959.365  9.6080e+00  4.8235e-01           0           0
  5960.737  8.4505e+00  4.5771e-01           0           0
  5962.110  8.4610e+00  4.4531e-01           0           0
  5963.483  8.9102e+00  4.5307e-01           0           0
  5964.856  9.0890e+00  4.5593e-01           0           0
  5966.230  9.8008e+00  4.7127e-01           0           0
  5967.604  9.0284e+00  4.6248e-01           0           0
  5968.978  8.9131e+00  4.4680e-01           0           0
  5970.353  8.8274e+00  4.5829e-01           0           0
  5971.727  9.2335e+00  4.6655e-01           0           0
  5973.103  9.2770e+00  4.5986e-01           0           0
  5974.478  7.7824e+00  4.3735e-01           0           0
  5975.854  8.8411e+00  4.5123e-01           0           0
  5977.230  8.8120e+00  4.6064e-01           0           0
  5978.607  8.2013e+00  4.8459e-01           0           0
  5979.983  8.5545e+00  4.8563e-01           0       65536
  5981.360  9.7084e+00  4.8145e-01           0      851968
  5982.738  9.8919e+00  4.7843e-01           0      851968
  5984.116  8.9353e+00  4.6886e-01           0      851968
  5985.494  8.8589e+00  4.5845e-01           0      851968
  5986.872  8.0743e+00  4.4831e-01           0      851968
  5988.251  8.1783e+00  4.6073e-01           0      851968
  5989.630  9.2441e+00  4.6760e-01           0      851968
  5991.009  8.7522e+00  4.5784e-01           0    33554432
  5992.389  8.2581e+00  4.5412e-01           0    33554432
  5993.769  7.7984e+00  4.3697e-01           0           0
  5995.149  8.7944e+00  4.3931e-01           0           0
  5996.530  8.9694e+00  4.3542e-01           0           0
  5997.910  8.3186e+00  4.4495e-01           0           0
  5999.292  9.3606e+00  4.5047e-01           0           0
  6000.673  8.5104e+00  4.3911e-01           0           0
  6002.055  8.4170e+00  4.3171e-01           0           0
  6003.437  8.4194e+00  4.3393e-01           0           0
  6004.820  8.2348e+00  4.4314e-01           0           0
  6006.203  8.2078e+00  4.5085e-01           0           0
  6007.586  8.5606e+00  4.4085e-01           0           0
  6008.969  8.8701e+00  4.2768e-01           0           0
  6010.353  8.0578e+00  4.1610e-01           0           0
  6011.737  8.6033e+00  4.2077e-01           0           0
  6013.121  8.8343e+00  4.2255e-01           0           0
  6014.506  8.0408e+00  4.1825e-01           0           0
  6015.891  8.2058e+00  4.1715e-01           0           0
  6017.277  8.0669e+00  4.1402e-01           0           0
  6018.662  8.7104e+00  4.1162e-01           0           0
  6020.048  7.9351e+00  4.1127e-01           0           0
  6021.435  7.9954e+00  4.1045e-01           0           0
  6022.821  9.0633e+00  4.1966e-01           0           0
  6024.208  8.1452e+00  4.1234e-01           0           0
  6025.596  8.2525e+00  4.1845e-01           0           0
  6026.983  8.1665e+00  4.1729e-01           0           0
  6028.371  7.8348e+00  4.1504e-01           0           0
  6029.759  8.4444e+00  4.2228e-01           0           0
  6031.148  9.1747e+00  4.2151e-01           0           0
  6032.537  8.3049e+00  4.2621e-01           0           0
  6033.926  9.0243e+00  4.2391e-01           0           0
  6035.315  8.6689e+00  4.2351e-01           0           0
  6036.705  7.4626e+00  4.1191e-01           0           0
  6038.095  7.6573e+00  4.0370e-01           0           0
  6039.486  8.7412e+00  4.2037e-01           0           0
  6040.877  8.2307e+00  4.1670e-01           0           0
  6042.268  8.8255e+00  4.1542e-01           0           0
  6043.659  8.3922e+00  4.1385e-01           0           0
  6045.051  7.6789e+00  4.1244e-01           0           0
  6046.443  7.6996e+00  4.1244e-01           0           0
  6047.836  8.2120e+00  4.0464e-01           0           0
  6049.228  8.1820e+00  4.0206e-01           0           0
  6050.621  7.9946e+00  4.0797e-01           0           0
  6052.015  8.4701e+00  4.2233e-01           0    33554432
  6053.408  7.5395e+00  4.1986e-01           0    33554432
  6054.802  7.5787e+00  4.0963e-01           0           0
  6056.197  8.5687e+00  4.0578e-01           0           0
  6057.591  7.4710e+00  3.9912e-01           0           0
  6058.986  8.1810e+00  4.0741e-01           0           0
  6060.382  8.4898e+00  4.1124e-01           0       65536
  6061.777  7.5732e+00  3.9661e-01           0       65536
  6063.173  7.5892e+00  4.2616e-01           0      851968
  6064.569  8.5659e+00  4.2570e-01           0      851968
  6065.966  8.1116e+00  4.2281e-01           0      851968
  6067.363  8.0905e+00  4.2272e-01           0      851968
  6068.760  8.0701e+00  4.0735e-01           0       65536
  6070.158  8.5116e+00  4.1660e-01           0           0
  6071.556  8.0627e+00  4.0541e-01           0           0
  6072.954  7.3711e+00  3.8440e-01           0           0
  6074.352  8.5700e+00  4.0300e-01           0           0
  6075.751  8.4366e+00  4.0790e-01           0           0
  6077.150  8.2246e+00  4.0681e-01           0           0
  6078.550  7.9358e+00  4.0900e-01           0    33554432
  6079.950  7.6828e+00  4.0653e-01           0    33554432
  6081.350  7.7481e+00  3.8928e-01           0           0
  6082.750  8.0114e+00  4.0490e-01           0           0
  6084.151  7.7103e+00  3.9889e-01           0           0
  6085.552  8.0628e+00  3.9798e-01           0           0
  6086.953  8.3780e+00  3.9911e-01           0           0
  6088.355  8.1456e+00  3.8760e-01           0           0
  6089.757  7.7144e+00  3.8854e-01           0           0
  6091.160  7.8827e+00  3.9062e-01           0           0
  6092.562  8.5302e+00  3.9797e-01           0           0
  6093.965  8.0378e+00  3.9062e-01           0           0
  6095.369  7.8859e+00  3.8778e-01           0           0
  6096.772  8.0353e+00  3.9561e-01           0    33554432
  6098.176  7.9240e+00  4.1060e-01           0    33554432
  6099.581  7.5918e+00  3.8998e-01           0           0
  6100.985  7.1749e+00  3.8800e-01           0           0
  6102.390  8.0407e+00  3.9677e-01           0           0
  6103.796  7.8172e+00  3.8991e-01           0           0
  6105.201  7.8209e+00  4.0280e-01           0           0
  6106.607  8.4040e+00  4.0243e-01           0           0
  6108.013  7.6341e+00  3.9259e-01           0           0
  6109.420  7.5656e+00  3.8939e-01           0           0
  6110.827  8.0883e+00  3.9681e-01           0           0
  6112.234  8.0853e+00  3.9383e-01           0           0
  6113.642  8.0231e+00  3.9886e-01           0           0
  6115.049  8.2738e+00  4.2171e-01           0    33554432
  6116.458  8.2239e+00  4.2648e-01           0    33554432
  6117.866  7.8421e+00  3.9533e-01           0           0
  6119.275  7.9948e+00  3.9606e-01           0           0
  6120.684  8.2223e+00  3.9239e-01           0           0
  6122.094  7.9696e+00  3.8650e-01           0           0
  6123.504  7.6961e+00  3.7622e-01           0           0
  6124.914  8.2321e+00  3.8212e-01           0           0
  6126.324  8.4154e+00  3.9191e-01           0           0
  6127.735  8.0517e+00  3.9156e-01           0           0
  6129.146  7.6955e+00  3.8228e-01           0           0
  6130.558  7.8016e+00  3.8611e-01           0           0
  6131.969  8.0962e+00  3.8938e-01           0           0
  6133.381  8.0312e+00  3.8542e-01           0           0
  6134.794  8.1639e+00  3.8619e-01           0           0
  6136.207  7.7124e+00  3.7577e-01           0           0
  6137.620  8.2337e+00  3.8483e-01           0           0
  6139.033  8.5901e+00  3.9624e-01           0           0
  6140.447  8.0842e+00  3.9685e-01           0           0
  6141.861  8.0111e+00  3.9382e-01           0           0
  6143.275  8.3127e+00  3.9988e-01           0           0
  6144.690  7.7594e+00  3.9333e-01           0           0
  6146.105  7.7290e+00  4.0551e-01           0           0
  6147.520  8.2309e+00  4.0261e-01           0           0
  6148.936  8.5253e+00  3.8660e-01           0           0
  6150.352  8.3944e+00  3.8412e-01           0           0
  6151.768  8.2490e+00  3.8191e-01           0           0
  6153.185  7.1902e+00  3.8728e-01           0    33554432
  6154.602  7.3747e+00  3.9853e-01           0    33554432
  6156.019  7.7835e+00  4.0145e-01           0           0
  6157.437  7.5412e+00  4.0645e-01           0    33554432
  6158.855  7.7256e+00  3.9334e-01           0    33554432
  6160.273  8.0606e+00  3.8476e-01           0           0
  6161.692  8.1480e+00  3.9901e-01           0           0
  6163.111  7.8597e+00  4.0707e-01           0           0
  6164.530  7.8889e+00  3.9734e-01           0           0
  6165.950  8.1034e+00  3.8745e-01           0           0
  6167.370  7.8757e+00  3.8317e-01           0           0
  6168.790  8.6190e+00  3.8610e-01           0           0
  6170.210  7.7308e+00  3.9216e-01           0           0
  6171.631  7.8736e+00  4.0644e-01           0           0
  6173.053  7.9398e+00  4.0445e-01           0           0
  6174.474  7.1402e+00  3.7355e-01           0           0
  6175.896  7.2489e+00  3.6664e-01           0           0
  6177.318  7.7677e+00  3.7728e-01           0           0
  6178.741  7.4707e+00  3.8139e-01           0           0
  6180.164  7.9054e+00  3.7606e-01           0           0
  6181.587  7.8033e+00  3.6322e-01           0           0
  6183.010  7.2207e+00  3.7382e-01           0           0
  6184.434  8.2133e+00  3.8649e-01           0           0
  6185.858  8.4194e+00  3.8366e-01           0           0
  6187.283  7.4656e+00  3.5942e-01           0           0
  6188.708  7.3394e+00  3.6075e-01           0           0
  6190.133  7.5153e+00  3.5659e-01           0           0
  6191.558  7.5787e+00  3.6015e-01           0           0
  6192.984  8.1639e+00  3.7198e-01           0           0
  6194.410  7.9362e+00  3.7572e-01           0           0
  6195.837  8.1615e+00  3.7770e-01           0           0
  6197.264  8.2153e+00  3.7690e-01           0           0
  6198.691  7.4947e+00  3.6530e-01           0           0
  6200.118  7.0212e+00  3.6659e-01           0           0
  6201.546  7.9613e+00  3.7598e-01           0           0
  6202.974  7.7020e+00  3.7980e-01           0           0
  6204.403  8.0691e+00  3.8353e-01           0           0
  6205.831  7.9844e+00  3.7565e-01           0           0
  6207.261  7.5060e+00  3.6010e-01           0           0
  6208.690  7.5291e+00  3.6070e-01           0           0
  6210.120  8.1157e+00  3.6559e-01           0           0
  6211.550  7.6234e+00  3.5824e-01           0           0
  6212.980  7.7215e+00  3.6505e-01           0           0
  6214.411  8.1223e+00  3.7404e-01           0           0
  6215.842  8.0626e+00  3.7505e-01           0           0
  6217.274  7.8564e+00  3.5736e-01           0           0
  6218.705  8.1777e+00  3.5905e-01           0           0
  6220.137  7.5214e+00  3.5659e-01           0           0
  6221.570  7.4872e+00  3.6251e-01           0           0
  6223.003  7.9241e+00  3.8475e-01           0           0
  6224.436  7.8789e+00  3.9222e-01           0           0
  6225.869  7.6119e+00  3.7856e-01           0           0
  6227.303  8.0331e+00  3.6555e-01           0           0
  6228.737  7.5346e+00  3.5552e-01           0           0
  6230.171  7.3874e+00  3.5442e-01           0           0
  6231.606  7.6828e+00  3.5431e-01           0           0
  6233.041  7.6800e+00  3.5710e-01           0           0
  6234.476  7.6489e+00  3.8370e-01           0           0
  6235.912  8.2578e+00  4.3251e-01           0           0
  6237.348  7.4600e+00  4.6101e-01           0           0
  6238.784  6.7265e+00  4.4275e-01           0           0
  6240.221  7.4548e+00  4.1792e-01           0    33554432
  6241.658  7.9743e+00  4.0170e-01           0    33554432
  6243.095  7.4438e+00  3.9984e-01           0           0
  6244.533  7.3586e+00  3.9636e-01           0           0
  6245.971  7.8717e+00  3.9677e-01           0           0
  6247.410  8.0533e+00  3.7831e-01           0           0
  6248.848  7.9104e+00  3.6186e-01           0           0
  6250.287  7.7315e+00  3.6348e-01           0           0
  6251.727  7.8243e+00  3.5889e-01           0           0
  6253.166  8.0491e+00  3.5385e-01           0           0
  6254.606  7.4116e+00  3.5162e-01           0           0
  6256.047  7.5432e+00  3.6032e-01           0           0
  6257.487  7.5881e+00  3.9968e-01           0           0
  6258.928  7.5336e+00  4.4630e-01           0           0
  6260.370  7.7399e+00  4.4512e-01           0           0
  6261.811  7.9845e+00  4.1479e-01           0           0
  6263.253  7.7019e+00  3.8063e-01           0           0
  6264.696  7.5371e+00  3.7034e-01           0           0
  6266.138  7.4675e+00  3.7848e-01           0           0
  6267.581  7.3261e+00  3.8056e-01           0           0
  6269.025  7.4833e+00  3.9126e-01           0           0
  6270.468  8.1828e+00  3.7932e-01           0           0
  6271.912  7.8084e+00  3.6376e-01           0           0
  6273.357  7.1532e+00  3.4876e-01           0           0
  6274.801  7.5737e+00  3.4620e-01           0           0
  6276.246  8.1320e+00  3.6028e-01           0           0
  6277.692  7.8098e+00  3.6618e-01           0           0
  6279.137  7.0878e+00  3.6826e-01           0           0
  6280.583  6.9861e+00  3.8308e-01           0    33554432
  6282.030  7.9427e+00  3.9264e-01           0    33554432
  6283.476  8.0733e+00  3.5878e-01           0    33554432
  6284.923  7.4723e+00  3.5259e-01           0      851968
  6286.371  7.2265e+00  3.6387e-01           0      851968
  6287.818  7.5978e+00  3.9932e-01           0      851968
  6289.266  7.3891e+00  4.3226e-01           0           0
  6290.715  6.9925e+00  4.1092e-01           0           0
  6292.163  7.1660e+00  3.6656e-01           0           0
  6293.612  7.5065e+00  3.5523e-01           0      851968
  6295.061  7.4850e+00  3.7602e-01           0      851968
  6296.511  7.4111e+00  3.6224e-01           0      851968
  6297.961  8.0451e+00  3.8605e-01           0     8454144
  6299.411  7.8655e+00  4.9062e-01           0   142606336
  6300.862  7.4135e+00  7.7608e-01           0   209715200
  6302.313  7.1643e+00  9.4808e-01           0   243269632
  6303.764  7.0340e+00  7.7587e-01           0   243269632
  6305.216  7.0164e+00  5.6426e-01           0   209715200
  6306.668  7.8409e+00  4.4770e-01           0   209715200
  6308.120  7.4711e+00  4.5028e-01           0   201326592
  6309.573  7.7433e+00  4.4352e-01           0   201326592
  6311.026  7.4432e+00  3.8708e-01           0   201326592
  6312.479  6.7651e+00  3.3640e-01           0   201326592
  6313.933  7.7725e+00  3.4057e-01           0   201392128
  6315.387  7.1213e+00  3.4609e-01           0   234946560
  6316.841  7.5890e+00  3.5263e-01           0   239140864
  6318.296  7.6068e+00  3.6104e-01           0   104923136
  6319.751  7.1400e+00  3.4035e-01           0    71368704
  6321.206  6.9555e+00  3.4616e-01           0    71303168
  6322.662  7.0035e+00  3.6628e-01           0    71303168
  6324.118  6.7275e+00  3.7502e-01           0    71303168
  6325.575  6.9172e+00  3.9413e-01           0   104857600
  6327.031  7.0403e+00  3.6659e-01           0   105709568
  6328.488  6.9047e+00  3.6816e-01           0    72155136
  6329.946  7.1064e+00  4.0678e-01           0    72155136
  6331.403  8.0361e+00  4.5639e-01           0    72155136
  6332.861  8.0789e+00  4.0079e-01           0    71303168
  6334.320  7.4826e+00  3.5817e-01           0    71303168
  6335.778  7.3503e+00  3.2838e-01           0    71303168
  6337.237  7.4277e+00  3.2054e-01           0    71303168
  6338.697  7.4128e+00  3.3217e-01           0    71303168
  6340.156  7.4921e+00  3.3787e-01           0    71303168
  6341.617  7.0437e+00  3.3086e-01           0    71303168
  6343.077  6.7227e+00  3.2101e-01           0    71303168
  6344.538  7.1996e+00  3.1875e-01           0    71303168
  6345.999  7.4723e+00  3.2265e-01           0    71303168
  6347.460  7.1431e+00  3.1881e-01           0    71303168
  6348.922  7.2169e+00  3.3302e-01           0    71303168
  6350.384  7.6114e+00  3.4163e-01           0    71303168
  6351.846  7.3193e+00  3.3934e-01           0    71303168
  6353.309  7.0977e+00  3.2786e-01           0    71303168
  6354.772  7.5579e+00  3.2974e-01           0    71303168
  6356.235  7.8436e+00  3.4862e-01           0    71303168
  6357.699  6.9320e+00  3.6475e-01           0    71303168
  6359.163  7.0766e+00  3.6622e-01           0    71303168
  6360.628  6.9467e+00  3.4719e-01           0    71303168
  6362.092  7.0752e+00  3.4710e-01           0    79691776
  6363.558  6.8496e+00  4.0938e-01           0    79691776
  6365.023  6.8359e+00  5.1197e-01           0    79691776
  6366.489  7.9990e+00  5.4321e-01           0    79691776
  6367.955  6.6873e+00  4.4047e-01           0    79691776
  6369.421  7.0038e+00  3.4695e-01           0    79691776
  6370.888  7.4219e+00  3.2167e-01           0    71303168
  6372.355  7.2850e+00  3.2119e-01           0    71303168
  6373.823  7.1921e+00  3.2055e-01           0    71303168
  6375.290  7.4966e+00  3.1639e-01           0    71434240
  6376.759  7.4510e+00  3.1454e-01           0    71434240
  6378.227  7.2756e+00  3.2187e-01           0    71434240
  6379.696  7.3320e+00  3.3919e-01           0    71499776
  6381.165  7.3720e+00  3.4383e-01           0    71499776
  6382.635  7.2478e+00  3.3979e-01           0    71499776
  6384.104  7.1149e+00  3.3471e-01           0    71499776
  6385.575  6.8202e+00  3.3246e-01           0    72286208
  6387.045  7.5679e+00  3.6146e-01           0    72286208
  6388.516  7.8057e+00  3.8948e-01           0    72286208
  6389.987  7.7302e+00  3.6798e-01           0    72286208
  6391.459  7.6833e+00  3.3959e-01           0    72286208
  6392.930  7.2766e+00  3.2227e-01           0    72286208
  6394.403  7.4189e+00  3.1800e-01           0    72286208
  6395.875  7.6743e+00  3.1971e-01           0    72286208
  6397.348  7.4972e+00  3.1779e-01           0    72286208
  6398.821  7.5159e+00  3.2356e-01           0    72286208
  6400.295  7.5529e+00  3.1979e-01           0    72286208
  6401.769  6.8496e+00  3.1482e-01           0    72286208
  6403.243  7.2987e+00  3.2449e-01           0    72286208
  6404.717  7.1647e+00  3.2466e-01           0    72286208
  6406.192  7.0641e+00  3.2066e-01           0    72286208
  6407.668  7.1003e+00  3.1895e-01           0    72286208
  6409.143  6.9695e+00  3.0765e-01           0    72286208
  6410.619  6.7805e+00  3.0480e-01           0    72286208
  6412.095  7.1647e+00  3.0771e-01           0    71499776
  6413.572  7.5224e+00  3.2448e-01           0    71499776
  6415.049  7.8649e+00  3.2803e-01           0    71499776
  6416.526  7.8962e+00  3.1596e-01           0    71434240
  6418.004  7.6202e+00  3.0872e-01           0    71434240
  6419.482  7.4591e+00  3.0862e-01           0    71434240
  6420.960  7.2009e+00  3.2162e-01           0    71434240
  6422.439  7.0120e+00  3.2206e-01           0    71434240
  6423.918  7.3419e+00  3.2208e-01           0    71434240
  6425.397  7.4621e+00  3.1446e-01           0    71434240
  6426.877  7.3444e+00  3.0858e-01           0    71434240
  6428.357  7.6667e+00  3.0082e-01           0    71434240
  6429.837  7.0439e+00  2.9612e-01           0    71434240
  6431.318  7.4576e+00  3.0502e-01           0    71434240
  6432.799  7.5146e+00  3.0333e-01           0    71434240
  6434.280  7.2463e+00  2.9939e-01           0    71434240
  6435.762  7.2381e+00  3.0387e-01           0    71434240
  6437.244  7.3693e+00  3.0962e-01           0    71434240
  6438.726  7.4203e+00  3.1415e-01           0    71434240
  6440.209  7.2941e+00  3.0883e-01           0    71434240
  6441.692  7.5501e+00  3.0573e-01           0    71434240
  6443.176  7.5455e+00  3.0859e-01           0    71434240
  6444.659  7.1421e+00  2.9997e-01           0    71434240
  6446.144  7.2165e+00  2.9974e-01           0    71434240
  6447.628  7.4230e+00  2.9857e-01           0    71434240
  6449.113  7.3202e+00  3.0352e-01           0    71434240
  6450.598  7.2438e+00  2.9842e-01           0    71434240
  6452.083  7.1905e+00  2.9992e-01           0    71434240
  6453.569  7.1917e+00  3.0446e-01           0    71434240
  6455.055  7.3540e+00  3.0827e-01           0    71434240
  6456.542  7.1374e+00  3.0646e-01           0    71434240
