# Mean_MJD=56660.209
# RMID=081 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.584
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0238
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -2.6089e+00  6.3823e+00           0    71303168
  3567.796 -7.3965e+00  6.3699e+00           0    71303168
  6398.821  2.4620e+00  2.7967e-01           0   105054208
  6400.295  2.4662e+00  2.5869e-01           0    71434240
  6401.769  2.9376e+00  2.6587e-01           0    71434240
  6403.243  2.5173e+00  2.6720e-01           0    71434240
  6404.717  2.7687e+00  2.7327e-01           0    71434240
  6406.192  2.8407e+00  2.7376e-01           0    71434240
  6407.668  2.7671e+00  2.6730e-01           0    71434240
  6409.143  2.8750e+00  2.6228e-01           0    71434240
  6410.619  2.9744e+00  2.5850e-01           0    71434240
  6412.095  2.6138e+00  2.6203e-01           0    71434240
  6413.572  2.7661e+00  2.7452e-01           0    71434240
  6415.049  2.6751e+00  2.7739e-01           0    71434240
  6416.526  2.5965e+00  2.6432e-01           0    71434240
  6418.004  2.5593e+00  2.6227e-01           0    71434240
  6419.482  2.3501e+00  2.5722e-01           0    71434240
  6420.960  2.8593e+00  2.8554e-01           0    71434240
  6422.439  2.8315e+00  2.9121e-01           0    71434240
  6423.918  2.6414e+00  2.8387e-01           0    71434240
  6425.397  2.8067e+00  2.7143e-01           0    71434240
  6426.877  3.0266e+00  2.6730e-01           0    71434240
  6428.357  2.7568e+00  2.5608e-01           0    71434240
  6429.837  2.5977e+00  2.5428e-01           0    71434240
  6431.318  2.1495e+00  2.5238e-01           0    71434240
  6432.799  2.5114e+00  2.5497e-01           0    71434240
  6434.280  2.8138e+00  2.5779e-01           0    71499776
  6435.762  2.6551e+00  2.6455e-01           0    71499776
  6437.244  2.6747e+00  2.6556e-01           0    71499776
  6438.726  2.5229e+00  2.6859e-01           0    71499776
  6440.209  2.5805e+00  2.6172e-01           0    71499776
  6441.692  2.4025e+00  2.5861e-01           0    71434240
  6443.176  2.6428e+00  2.6294e-01           0    71434240
  6444.659  2.8108e+00  2.5942e-01           0    71434240
  6446.144  2.1173e+00  2.4998e-01           0    71434240
  6447.628  2.7539e+00  2.5389e-01           0    71434240
  6449.113  2.7825e+00  2.5976e-01           0    71434240
  6450.598  2.7635e+00  2.5893e-01           0    71434240
  6452.083  2.6332e+00  2.5879e-01           0    71434240
  6453.569  2.5451e+00  2.6042e-01           0    71434240
  6455.055  2.8865e+00  2.6965e-01           0    71434240
  6456.542  2.7927e+00  2.7071e-01           0    71434240
  6458.029  2.0030e+00  2.5863e-01           0    71434240
  6459.516  2.6201e+00  2.6401e-01           0    71434240
  6461.004  3.0908e+00  2.7505e-01           0    71434240
  6462.491  2.5058e+00  2.6555e-01           0    71434240
  6463.980  2.0550e+00  2.6970e-01           0    71434240
  6465.468  2.0145e+00  2.9393e-01           0    71434240
  6466.957  2.8530e+00  3.3272e-01           0    71434240
  6468.446  3.2586e+00  3.4130e-01           0    71434240
  6469.936  2.8520e+00  3.1905e-01           0    71434240
  6471.426  2.3350e+00  3.1825e-01           0    71434240
  6472.916  2.4171e+00  3.3269e-01           0    71434240
  6474.407  2.4534e+00  3.0391e-01           0    71434240
  6475.898  2.4820e+00  2.6425e-01           0    71434240
  6477.389  2.3273e+00  2.6032e-01           0    71434240
  6478.881  2.3311e+00  2.7022e-01           0    71434240
  6480.373  2.6683e+00  2.7060e-01           0    71434240
  6481.865  2.8717e+00  2.6079e-01           0    71434240
  6483.358  2.3778e+00  2.6037e-01           0    71499776
  6484.851  2.9256e+00  2.7189e-01           0    72286208
  6486.344  3.1059e+00  2.6286e-01           0    72286208
  6487.838  2.8936e+00  2.6853e-01           0    72286208
  6489.332  2.6758e+00  2.5631e-01           0    71499776
  6490.826  2.5111e+00  2.4788e-01           0    71434240
  6492.321  2.7536e+00  2.4846e-01           0    71434240
  6493.816  3.2235e+00  2.5384e-01           0    71434240
  6495.311  2.5379e+00  2.4703e-01           0    71434240
  6496.807  2.0867e+00  2.4280e-01           0    71434240
  6498.303  2.5752e+00  2.9897e-01           0    79822848
  6499.800  2.9346e+00  3.6688e-01           0    79822848
  6501.297  2.8602e+00  3.7089e-01           0    79822848
  6502.794  2.3293e+00  3.2358e-01           0    79822848
  6504.291  2.5020e+00  2.8496e-01           0    79822848
  6505.789  2.7280e+00  2.8865e-01           0    71434240
  6507.287  2.6856e+00  2.9328e-01           0    71434240
  6508.786  2.8414e+00  2.8015e-01           0    71434240
  6510.285  2.6187e+00  2.5949e-01           0    71434240
  6511.784  2.4215e+00  2.5629e-01           0    71434240
  6513.283  2.6131e+00  2.5373e-01           0    71434240
  6514.783  2.7252e+00  2.6482e-01           0    71434240
  6516.284  2.6396e+00  2.6137e-01           0    71434240
  6517.784  2.7080e+00  2.5224e-01           0    71434240
  6519.285  2.6586e+00  2.4630e-01           0    71434240
  6520.786  2.5674e+00  2.4363e-01           0    71434240
  6522.288  2.3962e+00  2.5447e-01           0    71434240
  6523.790  2.5493e+00  2.7952e-01           0    71434240
  6525.292  2.8800e+00  2.9696e-01           0    71434240
  6526.795  2.7399e+00  2.8044e-01           0    71434240
  6528.298  2.3619e+00  2.5552e-01           0    71434240
  6529.801  2.4156e+00  2.4489e-01           0    71434240
  6531.305  2.6876e+00  2.6131e-01           0    71434240
  6532.809  2.4632e+00  2.8979e-01           0    79822848
  6534.314  2.0230e+00  3.3761e-01           0    79822848
  6535.818  2.2946e+00  3.5196e-01           0    79822848
  6537.323  2.7771e+00  3.0230e-01           0    79822848
  6538.829  3.2034e+00  2.7804e-01           0   104988672
  6540.335  2.9346e+00  2.6824e-01           0   104988672
  6541.841  2.6995e+00  2.5003e-01           0    71434240
  6543.347  2.6458e+00  2.6048e-01           0    71434240
  6544.854  2.1946e+00  2.7814e-01           0    71434240
  6546.361  2.1397e+00  2.8392e-01           0    71434240
  6547.869  2.8691e+00  2.8007e-01           0    71434240
  6549.377  2.6298e+00  2.6104e-01           0    71434240
  6550.885  2.3682e+00  2.5557e-01           0    71434240
  6552.394  2.4001e+00  2.5272e-01           0    79822848
  6553.903  2.0589e+00  3.0272e-01           0    79822848
  6555.412  2.8350e+00  3.5720e-01           0    79822848
  6556.921  2.3654e+00  3.4288e-01           0    79822848
  6558.431  2.8039e+00  2.7889e-01           0    96600064
  6559.942  2.7778e+00  2.4787e-01           0    88211456
  6561.452  2.1125e+00  2.5477e-01           0    92274688
  6562.963  2.4744e+00  3.0977e-01           0    92274688
  6564.475  2.2077e+00  3.4348e-01           0    92274688
  6565.986  2.7337e+00  3.1855e-01           0    92274688
  6567.498  2.6080e+00  2.6309e-01           0    92274688
  6569.011  2.2639e+00  2.5807e-01           0    83886080
  6570.524  2.3629e+00  2.8617e-01           0    83886080
  6572.037  2.5538e+00  2.8834e-01           0    83886080
  6573.550  2.3485e+00  2.5742e-01           0    83886080
  6575.064  2.1894e+00  2.3910e-01           0    83886080
  6576.578  2.5125e+00  2.6481e-01           0    92274688
  6578.093  2.6558e+00  3.1819e-01           0    92274688
  6579.607  2.2758e+00  3.3714e-01           0    92274688
  6581.123  1.9479e+00  2.8638e-01           0    92274688
  6582.638  2.2685e+00  2.4907e-01           0    92274688
  6584.154  2.7182e+00  2.4837e-01           0    83886080
  6585.670  2.6600e+00  2.4530e-01           0    83886080
  6587.187  2.2356e+00  2.4090e-01           0    83886080
  6588.704  2.2001e+00  2.3496e-01           0    83886080
  6590.221  2.7681e+00  2.4327e-01           0    83886080
  6591.739  2.4438e+00  2.4295e-01           0    83886080
  6593.257  2.5436e+00  2.4231e-01           0    83886080
  6594.775  3.0065e+00  2.5201e-01           0    83886080
  6596.294  2.6924e+00  2.5819e-01           0    83886080
  6597.813  2.1281e+00  2.6919e-01           0    83886080
  6599.332  2.5588e+00  2.6148e-01           0    83886080
  6600.852  2.1073e+00  2.4554e-01           0    83886080
  6602.372  2.3972e+00  2.3799e-01           0    83886080
  6603.892  2.3205e+00  2.6090e-01           0    83886080
  6605.413  2.4545e+00  2.9423e-01           0    83886080
  6606.934  2.7591e+00  2.9418e-01           0    83886080
  6608.456  2.3363e+00  2.6346e-01           0    83886080
  6609.977  2.3486e+00  2.3953e-01           0    83886080
  6611.500  2.6039e+00  2.3535e-01           0    83886080
  6613.022  2.5358e+00  2.3903e-01           0    83886080
  6614.545  2.5146e+00  2.4341e-01           0    83886080
  6616.068  2.6900e+00  2.4198e-01           0    83886080
  6617.592  2.6275e+00  2.3427e-01           0    83886080
  6619.116  2.3431e+00  2.2728e-01           0    83886080
  6620.640  2.5524e+00  2.3427e-01           0    83886080
  6622.165  2.3888e+00  2.3897e-01           0    83886080
  6623.690  2.1128e+00  2.3313e-01           0    83886080
  6625.215  2.1298e+00  2.3469e-01           0    83886080
  6626.741  2.3118e+00  2.3756e-01           0    83886080
  6628.267  2.4762e+00  2.4696e-01           0    83886080
  6629.793  2.3262e+00  2.5258e-01           0   117440512
  6631.320  2.4043e+00  2.4901e-01           0   117440512
  6632.847  2.4296e+00  2.6394e-01           0   117440512
  6634.374  2.3142e+00  2.7893e-01           0   117440512
  6635.902  2.3920e+00  2.6887e-01           0    83886080
  6637.430  2.4115e+00  2.7100e-01           0    83886080
  6638.959  2.5832e+00  2.5124e-01           0    83886080
  6640.488  2.3497e+00  2.3268e-01           0    83886080
  6642.017  2.3166e+00  2.3481e-01           0    83886080
  6643.546  2.4865e+00  2.3062e-01           0    83886080
  6645.076  2.2969e+00  2.3496e-01           0    83886080
  6646.607  2.6494e+00  2.3923e-01           0    83886080
  6648.137  2.2168e+00  2.3896e-01           0    83886080
  6649.668  2.0778e+00  2.3298e-01           0    83886080
  6651.200  2.5398e+00  2.3519e-01           0    83886080
  6652.731  2.7374e+00  2.3160e-01           0    83886080
  6654.263  2.2202e+00  2.2534e-01           0    83886080
  6655.796  2.7663e+00  2.4130e-01           0    83886080
  6657.328  2.5953e+00  2.3730e-01           0    83886080
  6658.861  2.1999e+00  2.2529e-01           0    83886080
  6660.395  2.2999e+00  2.2574e-01           0    83886080
  6661.929  2.5775e+00  2.3802e-01           0    83886080
  6663.463  2.3906e+00  2.4457e-01           0    83886080
  6664.997  2.5503e+00  2.4141e-01           0    83886080
  6666.532  2.1491e+00  2.2764e-01           0    83886080
  6668.067  2.1514e+00  2.4027e-01           0    83886080
  6669.603  2.5021e+00  2.5896e-01           0    83886080
  6671.139  2.6941e+00  2.5584e-01           0    83886080
  6672.675  2.5997e+00  2.3446e-01           0    83886080
  6674.212  2.4932e+00  2.3040e-01           0    83886080
  6675.749  1.9566e+00  2.2588e-01           0    83886080
  6677.286  2.2156e+00  2.2866e-01           0    83886080
  6678.824  2.3434e+00  2.2917e-01           0    83886080
  6680.362  2.1895e+00  2.2894e-01           0    83886080
  6681.900  2.6842e+00  2.3581e-01           0    83886080
  6683.439  2.5190e+00  2.3504e-01           0    83886080
  6684.978  2.1573e+00  2.2880e-01           0   117440512
  6686.517  2.0978e+00  2.3674e-01           0   117440512
  6688.057  2.2858e+00  2.3116e-01           0    83886080
  6689.597  2.3922e+00  2.3943e-01           0    83886080
  6691.138  2.3665e+00  2.3828e-01           0    83886080
  6692.679  2.6827e+00  2.3482e-01           0    83886080
  6694.220  2.0055e+00  2.3363e-01           0    83886080
  6695.762  2.2174e+00  2.3312e-01           0    83886080
  6697.303  2.4873e+00  2.3340e-01           0    83886080
  6698.846  2.3277e+00  2.3392e-01           0    83886080
  6700.388  2.5419e+00  2.3769e-01           0    83886080
  6701.931  2.2956e+00  2.3322e-01           0    83886080
  6703.475  2.1479e+00  2.2669e-01           0    83886080
  6705.018  2.3287e+00  2.3225e-01           0    83886080
  6706.563  2.5236e+00  2.3372e-01           0    83886080
  6708.107  2.3947e+00  2.3561e-01           0    83886080
  6709.652  2.1704e+00  2.3998e-01           0    83886080
  6711.197  2.6241e+00  2.4387e-01           0    83951616
  6712.742  2.0317e+00  2.5413e-01           0    84738048
  6714.288  1.8419e+00  2.3568e-01           0    84738048
  6715.834  2.1481e+00  2.4807e-01           0    84738048
  6717.381  2.4438e+00  2.4634e-01           0    84738048
  6718.928  2.5394e+00  2.4650e-01           0    84738048
  6720.475  2.3373e+00  2.3510e-01           0   117506048
  6722.023  2.3672e+00  2.3977e-01           0   117506048
  6723.571  2.1784e+00  2.2801e-01           0    83951616
  6725.119  2.1717e+00  2.2687e-01           0    83886080
  6726.668  2.4361e+00  2.3070e-01           0    83886080
  6728.217  2.4773e+00  2.2446e-01           0    83886080
  6729.766  2.5054e+00  2.2842e-01           0    83886080
  6731.316  2.4814e+00  2.3810e-01           0    83886080
  6732.866  2.4821e+00  2.4340e-01           0    83886080
  6734.417  2.2871e+00  2.3357e-01           0    83886080
  6735.967  2.0612e+00  2.2202e-01           0    83886080
  6737.519  2.1589e+00  2.2744e-01           0    83886080
  6739.070  2.0799e+00  2.2601e-01           0    83886080
  6740.622  2.4838e+00  2.2539e-01           0    83886080
  6742.174  2.4764e+00  2.2973e-01           0    83886080
  6743.727  2.4089e+00  2.3111e-01           0    83886080
  6745.280  2.3226e+00  2.3243e-01           0    83886080
  6746.833  1.9487e+00  2.2995e-01           0    83886080
  6748.387  2.5707e+00  2.3275e-01           0    83886080
  6749.941  2.2019e+00  2.2527e-01           0    83886080
  6751.495  2.3816e+00  2.2919e-01           0    83886080
  6753.050  2.8247e+00  2.2976e-01           0    83886080
  6754.605  2.8038e+00  2.2861e-01           0    83886080
  6756.161  2.5545e+00  2.2205e-01           0    83886080
  6757.717  2.6174e+00  2.2533e-01           0    83886080
  6759.273  2.4384e+00  2.3078e-01           0    83886080
  6760.829  2.4163e+00  2.2628e-01           0    83886080
  6762.386  2.6058e+00  2.2791e-01           0    83886080
  6763.944  2.5930e+00  2.3999e-01           0   117440512
  6765.501  2.2674e+00  2.5309e-01           0   117440512
  6767.059  2.6225e+00  2.3788e-01           0   117440512
  6768.618  2.4914e+00  2.3197e-01           0    83886080
  6770.176  2.2726e+00  2.2614e-01           0    83886080
  6771.735  2.1622e+00  2.1854e-01           0    83886080
  6773.295  2.3814e+00  2.2579e-01           0    83886080
  6774.855  2.8486e+00  2.3708e-01           0    83886080
  6776.415  2.3570e+00  2.3357e-01           0    83886080
  6777.975  2.5980e+00  2.2388e-01           0    83886080
  6779.536  2.1676e+00  2.1572e-01           0    83886080
  6781.097  2.2509e+00  2.1788e-01           0   117440512
  6782.659  2.6609e+00  2.4584e-01           0   117440512
  6784.221  1.8882e+00  2.2607e-01           0    83886080
  6785.783  2.4996e+00  2.2724e-01           0    83886080
  6787.346  2.2609e+00  2.2274e-01           0    83886080
  6788.909  2.0929e+00  2.2436e-01           0    83886080
  6790.472  2.4118e+00  2.3373e-01           0    83886080
  6792.036  2.5347e+00  2.3256e-01           0    83886080
  6793.600  2.0335e+00  2.1990e-01           0    83886080
  6795.165  2.3584e+00  2.2413e-01           0    83886080
  6796.729  2.2344e+00  2.3022e-01           0    83886080
  6798.295  2.0729e+00  2.2615e-01           0    83886080
  6799.860  2.0498e+00  2.2986e-01           0    83886080
  6801.426  2.0544e+00  2.2028e-01           0    83886080
  6802.992  2.1347e+00  2.2017e-01           0    83886080
  6804.559  2.5160e+00  2.2091e-01           0    83886080
  6806.126  2.0557e+00  2.0997e-01           0    83886080
  6807.693  2.1698e+00  2.1891e-01           0    83886080
  6809.261  2.2155e+00  2.5209e-01           0   117440512
  6810.829  2.0446e+00  2.4699e-01           0   117440512
  6812.397  2.4290e+00  2.2310e-01           0    83886080
  6813.966  2.0439e+00  2.1670e-01           0    83886080
  6815.535  1.9629e+00  2.2191e-01           0    83886080
  6817.105  2.1818e+00  2.2564e-01           0    83886080
  6818.675  2.2843e+00  2.1810e-01           0    83886080
  6820.245  2.1713e+00  2.1702e-01           0    83886080
  6821.816  2.1812e+00  2.1828e-01           0    83886080
  6823.387  2.5366e+00  2.2065e-01           0    83886080
  6824.958  2.6263e+00  2.2606e-01           0    83886080
  6826.530  2.2719e+00  2.3773e-01           0    92274688
  6828.102  2.1464e+00  2.7240e-01           0    92274688
  6829.674  2.4605e+00  3.5465e-01           0    92274688
  6831.247  2.4710e+00  4.1353e-01           0    92274688
  6832.820  1.7539e+00  3.8518e-01           0    92274688
  6834.393  2.4116e+00  3.5616e-01           0    92274688
  6835.967  2.1229e+00  3.6959e-01           0    92274688
  6837.542  1.8873e+00  3.5246e-01           0    92274688
  6839.116  2.3558e+00  2.9116e-01           0    92274688
  6840.691  2.1525e+00  2.4252e-01           0    92274688
  6842.266  1.5606e+00  2.4403e-01           0    83886080
  6843.842  2.1480e+00  2.6662e-01           0    83886080
  6845.418  2.2312e+00  2.5697e-01           0    83951616
  6846.994  2.2316e+00  2.3363e-01           0    83951616
  6848.571  2.2603e+00  2.1883e-01           0    83951616
  6850.148  1.6957e+00  2.1279e-01           0    83951616
  6851.726  2.2083e+00  2.2384e-01           0    83951616
  6853.304  2.4941e+00  2.3369e-01           0    83951616
  6854.882  2.3596e+00  2.3058e-01           0    83951616
  6856.460  2.2033e+00  2.3440e-01           0    84738048
  6858.039  2.2003e+00  2.3518e-01           0    84738048
  6859.619  2.1970e+00  2.2531e-01           0    84738048
  6861.198  2.2675e+00  2.2998e-01           0    93126656
  6862.778  2.5747e+00  2.7872e-01           0    93126656
  6864.359  2.2099e+00  4.0189e-01           0    93126656
  6865.940  1.8069e+00  5.0705e-01           0    93126656
  6867.521  1.9640e+00  4.7127e-01           0    92340224
  6869.102  2.2496e+00  3.3901e-01           0    92340224
  6870.684  2.1512e+00  3.0870e-01           0    92340224
  6872.266  2.1837e+00  3.4057e-01           0    83951616
  6873.849  2.5768e+00  3.4476e-01           0    83951616
  6875.432  2.7547e+00  2.9517e-01           0    83886080
  6877.015  2.4488e+00  2.5894e-01           0    83886080
  6878.599  2.2328e+00  2.5383e-01           0    83886080
  6880.183  2.6614e+00  2.6046e-01           0    83886080
  6881.767  2.2499e+00  2.6518e-01           0    83886080
  6883.352  2.0959e+00  2.6879e-01           0    83886080
  6884.937  2.2694e+00  2.6650e-01           0    83886080
  6886.523  2.2285e+00  2.4875e-01           0    83886080
  6888.108  2.0025e+00  2.4191e-01           0    83886080
  6889.695  2.4446e+00  2.8199e-01           0    83886080
  6891.281  2.1897e+00  3.1905e-01           0    83886080
  6892.868  2.1434e+00  3.0832e-01           0    83886080
  6894.456  2.3174e+00  2.7346e-01           0    83886080
  6896.043  2.2745e+00  2.4905e-01           0    83886080
  6897.631  2.0381e+00  2.3155e-01           0    83886080
  6899.220  2.1328e+00  2.3612e-01           0    83886080
  6900.809  2.0448e+00  2.6602e-01           0    83886080
  6902.398  1.9982e+00  3.0980e-01           0    83886080
  6903.987  2.1645e+00  3.0330e-01           0    83886080
  6905.577  2.3126e+00  2.6070e-01           0    83886080
  6907.167  2.2213e+00  2.3281e-01           0    83886080
  6908.758  2.4619e+00  2.2858e-01           0    83886080
  6910.349  2.5350e+00  2.3648e-01           0    83886080
  6911.940  2.1384e+00  2.5696e-01           0    92274688
  6913.532  2.0774e+00  3.1019e-01           0    92274688
  6915.124  2.3461e+00  3.3631e-01           0    92274688
  6916.717  2.1548e+00  2.8819e-01           0    92274688
  6918.309  2.3274e+00  2.3694e-01           0    92340224
  6919.903  2.1769e+00  2.3346e-01           0    83951616
  6921.496  2.3280e+00  2.4862e-01           0    92340224
  6923.090  2.2628e+00  3.0845e-01           0    92340224
  6924.684  1.9604e+00  3.8560e-01           0    92340224
  6926.279  2.0805e+00  3.7452e-01           0    92274688
  6927.874  1.8210e+00  2.8297e-01           0    92274688
  6929.469  2.0524e+00  2.2713e-01           0    92274688
  6931.065  2.1475e+00  2.1849e-01           0    83886080
  6932.661  2.1498e+00  2.1787e-01           0    83886080
  6934.258  2.2258e+00  2.2138e-01           0    83886080
  6935.855  2.2199e+00  2.1227e-01           0    83886080
  6937.452  2.1948e+00  2.1864e-01           0    83886080
  6939.049  2.3995e+00  2.6152e-01           0    92274688
  6940.647  2.3511e+00  3.1768e-01           0    92274688
  6942.246  2.1451e+00  3.1635e-01           0    92274688
  6943.844  2.1572e+00  2.7032e-01           0    92274688
  6945.443  2.3483e+00  2.1849e-01           0    92274688
  6947.043  2.0821e+00  2.1859e-01           0    92274688
  6948.643  2.8457e+00  2.8645e-01           0    92274688
  6950.243  2.2437e+00  3.7506e-01           0    92274688
  6951.843  1.8242e+00  3.9135e-01           0    92274688
  6953.444  2.3487e+00  3.2149e-01           0    92340224
  6955.046  2.0876e+00  2.4452e-01           0    92340224
  6956.647  1.8026e+00  2.1453e-01           0    83951616
  6958.249  2.1439e+00  2.2544e-01           0    83951616
  6959.852  2.2333e+00  2.3852e-01           0    83951616
  6961.454  2.0708e+00  2.3978e-01           0    83951616
  6963.057  2.1619e+00  2.2900e-01           0    84738048
  6964.661  2.5719e+00  2.2646e-01           0    84738048
  6966.265  2.4540e+00  2.2727e-01           0    84738048
  6967.869  2.1012e+00  2.2882e-01           0    84738048
  6969.474  2.2253e+00  2.4483e-01           0    93126656
  6971.079  2.3108e+00  2.8841e-01           0    93126656
  6972.684  2.2777e+00  2.8511e-01           0    92340224
  6974.290  2.6485e+00  2.5651e-01           0    92340224
  6975.896  2.5629e+00  2.2164e-01           0    83951616
  6977.502  2.5310e+00  2.4144e-01           0    92340224
  6979.109  2.4538e+00  3.1012e-01           0    92340224
  6980.716  2.1829e+00  3.3727e-01           0    92340224
  6982.324  2.0623e+00  3.0831e-01           0    92274688
  6983.932  2.4426e+00  2.4140e-01           0    92274688
  6985.540  2.4052e+00  2.2031e-01           0    83886080
  6987.149  2.0184e+00  2.1124e-01           0    83886080
  6988.758  1.9621e+00  2.1926e-01           0    83886080
  6990.367  1.9564e+00  2.1364e-01           0    83886080
  6991.977  2.0897e+00  2.1170e-01           0    83886080
  6993.587  2.5824e+00  2.1618e-01           0    83886080
  6995.197  1.9774e+00  2.1607e-01           0    83886080
  6996.808  2.8040e+00  2.2427e-01           0    83886080
  6998.420  2.2108e+00  2.0848e-01           0    83886080
  7000.031  1.6911e+00  2.0773e-01           0    83886080
  7001.643  2.3640e+00  2.1848e-01           0    83886080
  7003.256  2.5215e+00  2.2914e-01           0    83886080
  7004.868  2.1013e+00  2.4438e-01           0    83886080
  7006.481  1.7188e+00  2.4596e-01           0    83886080
  7008.095  2.0156e+00  2.2860e-01           0    83886080
  7009.709  2.5045e+00  2.2929e-01           0    83951616
  7011.323  2.7772e+00  2.7871e-01           0   118292480
  7012.938  2.9017e+00  3.3320e-01           0   118292480
  7014.553  2.5465e+00  2.7703e-01           0    83951616
  7016.168  2.2322e+00  2.3847e-01           0    83886080
  7017.784  2.2806e+00  2.1028e-01           0    83886080
  7019.400  2.6176e+00  2.1240e-01           0    83886080
  7021.016  2.7120e+00  2.1332e-01           0    83886080
  7022.633  2.2660e+00  2.0755e-01           0    83886080
  7024.250  2.3366e+00  2.0750e-01           0    83886080
  7025.868  2.1094e+00  2.2529e-01           0   117440512
  7027.486  1.4751e+00  2.2176e-01           0   117440512
  7029.104  1.2543e+00  1.9346e-01           0    83886080
  7030.723  1.7357e+00  2.0798e-01           0    83886080
  7032.342  2.1863e+00  2.1074e-01           0    83886080
  7033.961  2.0890e+00  2.0928e-01           0    83886080
  7035.581  2.3210e+00  2.1150e-01           0    83886080
  7037.201  2.2270e+00  2.0524e-01           0    83886080
  7038.822  2.1635e+00  2.0864e-01           0    83886080
  7040.443  2.2503e+00  2.0954e-01           0    83886080
  7042.064  1.9190e+00  2.1405e-01           0    83886080
  7043.686  1.5151e+00  2.1904e-01           0    83886080
  7045.308  1.4148e+00  2.1991e-01           0    83886080
  7046.930  1.6167e+00  2.2235e-01           0    83886080
  7048.553  1.9422e+00  2.4833e-01           0    83886080
  7050.176  2.2745e+00  2.5995e-01           0    83886080
  7051.800  2.4688e+00  2.6026e-01           0    83886080
  7053.424  2.1607e+00  2.4139e-01           0    83886080
  7055.048  2.0350e+00  2.2655e-01           0    83886080
  7056.673  2.2225e+00  2.1808e-01           0    83886080
  7058.298  2.4608e+00  2.2102e-01           0    83886080
  7059.923  2.5562e+00  2.2072e-01           0    83886080
  7061.549  2.5364e+00  2.2588e-01           0    83886080
  7063.175  2.4653e+00  2.3096e-01           0    83886080
  7064.802  2.4324e+00  2.3270e-01           0    83886080
  7066.429  2.1806e+00  2.2294e-01           0    83886080
  7068.056  2.1289e+00  2.2140e-01           0    83886080
  7069.684  2.3348e+00  2.2720e-01           0    83886080
  7071.312  2.2785e+00  2.3160e-01           0    83886080
  7072.940  2.1947e+00  2.2917e-01           0    83886080
  7074.569  2.5288e+00  2.3025e-01           0    83886080
  7076.198  2.2935e+00  2.2381e-01           0    83886080
  7077.828  2.1769e+00  2.2175e-01           0    83886080
  7079.457  2.4891e+00  2.2275e-01           0    83886080
  7081.088  2.3991e+00  2.2722e-01           0    83886080
  7082.718  2.2017e+00  2.3492e-01           0    83886080
  7084.349  2.3380e+00  2.3034e-01           0    83886080
  7085.981  2.2408e+00  2.2530e-01           0    83886080
  7087.613  2.2851e+00  2.2488e-01           0    83886080
  7089.245  2.4855e+00  2.2988e-01           0    83886080
  7090.877  2.4297e+00  2.4477e-01           0    83886080
  7092.510  2.9912e+00  2.3775e-01           0    83886080
  7094.144  2.2681e+00  2.1826e-01           0    83886080
  7095.777  2.3502e+00  2.1035e-01           0    83886080
  7097.411  2.5128e+00  2.0837e-01           0    83886080
  7099.046  2.1708e+00  2.0381e-01           0    83886080
  7100.681  2.3114e+00  2.0171e-01           0    83886080
  7102.316  2.2957e+00  2.0682e-01           0    83886080
  7103.951  2.3855e+00  2.1331e-01           0    83886080
  7105.587  2.5329e+00  2.1100e-01           0    83886080
  7107.224  2.5681e+00  2.1171e-01           0    83886080
  7108.860  2.5634e+00  2.1310e-01           0    83886080
  7110.497  2.6831e+00  2.1374e-01           0    83886080
  7112.135  2.5899e+00  2.1177e-01           0    83886080
  7113.773  2.5410e+00  2.1314e-01           0    83886080
  7115.411  2.5006e+00  2.1233e-01           0    83886080
  7117.049  2.3535e+00  2.0714e-01           0    83886080
  7118.688  2.2624e+00  2.0926e-01           0    83886080
  7120.328  2.4428e+00  2.1063e-01           0    83886080
  7121.967  2.4448e+00  2.1159e-01           0    83886080
  7123.607  2.5668e+00  2.1240e-01           0    83886080
  7125.248  2.7355e+00  2.1179e-01           0    83886080
  7126.889  2.7813e+00  2.1514e-01           0    83886080
  7128.530  2.6463e+00  2.2272e-01           0    83886080
  7130.172  2.4182e+00  2.2189e-01           0    83886080
  7131.813  2.2676e+00  2.1817e-01           0    83886080
  7133.456  2.5687e+00  2.1818e-01           0    83886080
  7135.099  2.7766e+00  2.3211e-01           0    83886080
  7136.742  2.5290e+00  2.2335e-01           0    83886080
  7138.385  2.2810e+00  2.1609e-01           0    83886080
  7140.029  2.6432e+00  2.1623e-01           0    83886080
  7141.673  2.6394e+00  2.1852e-01           0    83886080
  7143.318  2.1088e+00  2.2306e-01           0    83886080
  7144.963  2.2792e+00  2.3321e-01           0    83886080
  7146.608  2.1464e+00  2.2985e-01           0    83886080
  7148.254  1.7415e+00  2.2889e-01           0    83886080
  7149.900  2.3997e+00  2.2629e-01           0    83886080
  7151.547  2.2176e+00  2.1761e-01           0    83886080
  7153.194  2.4928e+00  2.1377e-01           0    83886080
  7154.841  2.4236e+00  2.1293e-01           0    83886080
  7156.488  2.1259e+00  2.0409e-01           0    83886080
  7158.137  2.0322e+00  2.0596e-01           0    83886080
  7159.785  2.1447e+00  2.1494e-01           0    83886080
  7161.434  2.3891e+00  2.1272e-01           0    83886080
  7163.083  2.4824e+00  2.1770e-01           0    83886080
  7164.732  2.2965e+00  2.1162e-01           0    83886080
